time,open,high,low,close,vwap,volume,count
2024-05-03 17:00:00,3068.73,3082.00,3065.09,3081.86,3073.74,231.95770555,358
2024-05-03 18:00:00,3081.86,3083.88,3069.00,3069.00,3076.59,159.84047519,307
2024-05-03 19:00:00,3069.01,3074.83,3064.58,3074.65,3069.26,314.17592575,319
2024-05-03 20:00:00,3074.71,3126.36,3073.05,3113.00,3097.94,2725.23158976,1162
2024-05-03 21:00:00,3113.24,3117.02,3097.34,3109.48,3107.35,410.26159269,529
2024-05-03 22:00:00,3110.49,3118.74,3106.07,3110.64,3111.24,916.00639846,523
2024-05-03 23:00:00,3110.01,3121.60,3101.58,3104.77,3109.50,221.71949701,310
2024-05-04 00:00:00,3105.13,3126.99,3101.50,3122.00,3112.27,744.46000049,561
2024-05-04 01:00:00,3122.00,3132.15,3107.62,3107.97,3119.65,472.75726512,467
2024-05-04 02:00:00,3107.96,3107.96,3093.28,3101.89,3096.00,294.09360344,274
2024-05-04 03:00:00,3101.85,3114.29,3101.37,3112.24,3110.28,46.20293751,166
2024-05-04 04:00:00,3112.25,3122.71,3108.79,3118.42,3115.39,61.72434060,220
2024-05-04 05:00:00,3117.96,3123.56,3109.50,3119.58,3115.68,34.96743044,182
2024-05-04 06:00:00,3118.61,3119.06,3106.68,3106.68,3112.06,26.81584616,162
2024-05-04 07:00:00,3106.69,3109.24,3096.39,3096.51,3101.38,34.40948551,144
2024-05-04 08:00:00,3096.51,3110.00,3096.50,3108.51,3104.51,215.14070888,237
2024-05-04 09:00:00,3108.51,3111.08,3103.29,3104.03,3110.60,85.30370340,119
2024-05-04 10:00:00,3105.32,3164.35,3102.38,3164.35,3138.45,395.51657357,671
2024-05-04 11:00:00,3164.99,3165.24,3124.79,3129.64,3143.94,831.42146942,446
2024-05-04 12:00:00,3130.38,3150.53,3126.90,3150.53,3138.38,241.20514340,299
2024-05-04 13:00:00,3150.53,3156.76,3119.79,3130.70,3127.55,735.20133220,474
2024-05-04 14:00:00,3130.71,3136.00,3122.71,3131.56,3130.77,147.33184441,249
2024-05-04 15:00:00,3131.56,3132.05,3118.37,3128.06,3124.69,252.96050860,267
2024-05-04 16:00:00,3127.42,3129.32,3118.37,3128.49,3125.69,349.90639311,247
2024-05-04 17:00:00,3128.74,3135.44,3116.67,3121.43,3125.80,91.73503910,276
2024-05-04 18:00:00,3122.50,3131.37,3122.49,3124.87,3125.49,268.50018996,217
2024-05-04 19:00:00,3124.85,3139.57,3122.51,3137.47,3126.02,38.06260885,202
2024-05-04 20:00:00,3138.08,3146.52,3128.76,3129.12,3141.05,253.13493799,252
2024-05-04 21:00:00,3129.11,3130.67,3107.27,3121.34,3116.78,264.16262852,344
2024-05-04 22:00:00,3122.42,3124.57,3106.69,3108.61,3113.57,19.58849347,175
2024-05-04 23:00:00,3107.88,3119.21,3107.65,3117.78,3116.29,63.84696499,197
2024-05-05 00:00:00,3118.06,3125.91,3090.35,3108.76,3109.84,143.73313606,396
2024-05-05 01:00:00,3108.76,3112.65,3077.00,3091.85,3091.84,754.34847652,460
2024-05-05 02:00:00,3091.86,3095.70,3084.06,3084.61,3090.52,42.46959762,177
2024-05-05 03:00:00,3084.61,3087.51,3077.00,3087.03,3082.49,44.18047817,200
2024-05-05 04:00:00,3087.47,3093.72,3086.54,3089.64,3090.94,38.44902888,110
2024-05-05 05:00:00,3089.95,3096.27,3082.98,3085.99,3091.01,22.84975099,116
2024-05-05 06:00:00,3085.99,3096.36,3083.55,3093.32,3088.84,26.35829352,129
2024-05-05 07:00:00,3093.32,3115.13,3093.31,3106.90,3105.18,131.97939120,259
2024-05-05 08:00:00,3106.86,3168.98,3104.54,3156.64,3147.56,727.92696325,567
2024-05-05 09:00:00,3156.65,3156.65,3133.76,3144.81,3142.97,104.33149393,196
2024-05-05 10:00:00,3144.79,3150.55,3132.27,3135.21,3143.31,43.08995901,138
2024-05-05 11:00:00,3135.17,3140.63,3129.05,3135.95,3136.92,29.33040116,142
2024-05-05 12:00:00,3137.99,3140.89,3130.49,3137.55,3136.07,91.72993383,147
2024-05-05 13:00:00,3137.55,3155.21,3130.99,3146.49,3144.15,102.85686752,254
2024-05-05 14:00:00,3148.32,3154.28,3130.27,3154.28,3139.96,91.74958559,242
2024-05-05 15:00:00,3154.28,3164.77,3147.99,3163.01,3157.65,557.67007338,378
2024-05-05 16:00:00,3163.01,3164.99,3144.14,3148.90,3159.92,659.21251427,363
2024-05-05 17:00:00,3149.16,3160.93,3145.21,3148.89,3152.63,1337.32921548,481
2024-05-05 18:00:00,3148.93,3148.94,3134.47,3139.99,3141.86,202.10508697,238
2024-05-05 19:00:00,3139.98,3146.32,3137.20,3143.45,3142.51,48.81274840,141
2024-05-05 20:00:00,3143.44,3145.03,3134.67,3138.14,3138.17,144.99745693,204
2024-05-05 21:00:00,3137.61,3138.00,3126.04,3136.35,3133.90,108.71252739,283
2024-05-05 22:00:00,3136.37,3136.37,3127.04,3132.19,3130.29,41.81979380,166
2024-05-05 23:00:00,3132.19,3145.87,3131.01,3137.54,3136.29,25.02717576,220
2024-05-06 00:00:00,3137.54,3154.97,3137.32,3149.15,3148.03,165.03297638,298
2024-05-06 01:00:00,3148.87,3164.35,3138.90,3145.22,3153.77,46.01282198,248
2024-05-06 02:00:00,3144.10,3152.74,3134.59,3134.59,3149.37,702.15984863,215
2024-05-06 03:00:00,3134.47,3138.00,3125.10,3133.80,3135.83,65.96072198,211
2024-05-06 04:00:00,3133.89,3146.93,3129.06,3146.85,3133.38,143.32513812,188
2024-05-06 05:00:00,3147.00,3175.42,3143.17,3175.42,3167.26,198.44324805,354
2024-05-06 06:00:00,3175.71,3188.75,3172.66,3177.16,3181.43,165.28476023,370
2024-05-06 07:00:00,3176.80,3182.02,3169.93,3180.74,3175.93,107.45228503,273
2024-05-06 08:00:00,3180.64,3217.66,3177.30,3198.86,3208.25,1167.59028713,820
2024-05-06 09:00:00,3199.79,3206.48,3194.81,3202.12,3201.11,1303.87147719,448
2024-05-06 10:00:00,3202.17,3203.47,3131.42,3146.98,3182.54,465.72020203,682
2024-05-06 11:00:00,3146.99,3163.73,3141.14,3150.19,3154.64,407.22808767,332
2024-05-06 12:00:00,3149.62,3154.67,3088.84,3103.13,3118.46,1170.41014713,1085
2024-05-06 13:00:00,3101.16,3120.70,3096.91,3117.40,3109.22,346.42947468,388
2024-05-06 14:00:00,3117.43,3122.84,3075.76,3077.46,3096.29,790.53225024,592
2024-05-06 15:00:00,3078.10,3092.50,3055.15,3091.82,3067.27,1215.05076725,884
2024-05-06 16:00:00,3091.82,3093.54,3070.36,3070.36,3082.14,347.78067498,379
2024-05-06 17:00:00,3070.68,3088.05,3060.64,3068.88,3076.03,334.07655536,425
2024-05-06 18:00:00,3068.88,3083.94,3062.56,3078.31,3072.95,474.69734919,384
2024-05-06 19:00:00,3078.30,3078.30,3046.88,3068.14,3060.95,444.13641915,457
2024-05-06 20:00:00,3068.15,3079.77,3062.75,3077.53,3074.76,364.69382932,460
2024-05-06 21:00:00,3077.54,3088.64,3077.53,3086.80,3084.99,289.15270642,382
2024-05-06 22:00:00,3085.25,3085.93,3080.00,3081.65,3083.17,158.10397357,271
2024-05-06 23:00:00,3081.94,3082.04,3062.43,3063.02,3071.51,88.66417829,317
2024-05-07 00:00:00,3063.07,3081.59,3049.02,3071.19,3073.54,284.71657748,439
2024-05-07 01:00:00,3072.10,3095.98,3068.83,3093.03,3085.98,223.06259347,392
2024-05-07 02:00:00,3093.02,3094.87,3082.74,3084.45,3089.83,283.38634490,264
2024-05-07 03:00:00,3084.69,3086.80,3025.00,3049.56,3049.01,163.80297907,711
2024-05-07 04:00:00,3047.80,3066.95,3045.05,3065.04,3053.88,559.07449980,624
2024-05-07 05:00:00,3065.04,3079.04,3056.87,3068.58,3068.15,110.88203124,395
2024-05-07 06:00:00,3068.58,3074.47,3058.36,3070.13,3066.25,86.05726102,302
2024-05-07 07:00:00,3069.70,3081.41,3065.14,3078.59,3077.74,35.87389233,218
2024-05-07 08:00:00,3078.58,3123.47,3078.06,3119.01,3093.53,252.50257433,508
2024-05-07 09:00:00,3118.31,3127.99,3110.00,3112.85,3119.50,995.79406805,360
2024-05-07 10:00:00,3112.86,3112.86,3091.52,3101.08,3101.08,170.20942296,244
2024-05-07 11:00:00,3101.07,3104.67,3062.32,3064.20,3079.65,409.83356702,430
2024-05-07 12:00:00,3064.21,3083.30,3064.21,3075.33,3070.86,142.58516774,307
2024-05-07 13:00:00,3075.36,3082.08,3050.01,3057.76,3072.22,433.74001579,511
2024-05-07 14:00:00,3060.15,3090.46,3047.02,3090.46,3069.98,961.86826296,769
2024-05-07 15:00:00,3090.46,3102.67,3069.76,3071.87,3077.76,252.20648592,453
2024-05-07 16:00:00,3071.88,3077.35,3063.03,3068.62,3071.59,514.16394186,378
2024-05-07 17:00:00,3068.62,3069.27,3057.33,3057.99,3061.84,139.84311955,359
2024-05-07 18:00:00,3057.99,3058.99,3027.65,3045.35,3042.72,624.47835900,967
2024-05-07 19:00:00,3045.35,3052.86,3045.04,3048.32,3049.82,128.52829301,506
2024-05-07 20:00:00,3048.31,3057.33,3034.58,3047.02,3048.74,658.24026462,523
2024-05-07 21:00:00,3047.03,3059.36,3037.56,3050.04,3051.19,211.09564528,475
2024-05-07 22:00:00,3050.05,3052.64,3028.05,3036.03,3042.80,129.49201568,481
2024-05-07 23:00:00,3036.03,3036.03,3002.72,3005.14,3017.39,492.27131860,857
2024-05-08 00:00:00,3005.14,3022.20,2996.98,3019.45,3011.31,377.83669929,740
2024-05-08 01:00:00,3019.19,3027.26,3015.32,3023.97,3022.50,326.97962560,332
2024-05-08 02:00:00,3024.32,3032.70,3024.17,3028.07,3027.91,225.39042179,362
2024-05-08 03:00:00,3028.07,3036.42,3019.10,3031.73,3026.45,238.63375990,294
2024-05-08 04:00:00,3031.73,3032.99,3000.00,3011.85,3021.48,322.83836957,298
2024-05-08 05:00:00,3011.85,3025.07,3005.15,3025.07,3014.69,96.17844494,286
2024-05-08 06:00:00,3025.06,3026.89,2996.57,3012.15,3010.32,168.32840010,424
2024-05-08 07:00:00,3013.47,3020.06,2990.00,2994.98,2999.78,296.49526968,541
2024-05-08 08:00:00,2994.96,3007.80,2984.92,3001.62,2994.42,554.56371169,532
2024-05-08 09:00:00,3001.51,3006.02,2980.00,2997.45,2986.85,543.21040288,487
2024-05-08 10:00:00,2997.46,3008.71,2997.45,3004.81,3002.90,269.98796092,388
2024-05-08 11:00:00,3005.54,3005.54,2983.28,2992.07,2993.95,64.83939543,347
2024-05-08 12:00:00,2990.88,3006.67,2987.49,3002.03,2998.02,873.52281397,993
2024-05-08 13:00:00,3000.60,3028.95,2990.81,3025.76,3008.72,420.93626798,614
2024-05-08 14:00:00,3025.76,3028.38,3009.53,3020.82,3019.34,296.54360181,432
2024-05-08 15:00:00,3020.82,3021.77,2986.48,3005.83,3003.34,854.72027462,644
2024-05-08 16:00:00,3005.98,3013.37,2993.19,3013.37,3001.68,675.58621862,455
2024-05-08 17:00:00,3013.37,3023.22,3006.90,3009.82,3014.23,230.53765171,394
2024-05-08 18:00:00,3009.82,3020.75,3008.02,3008.46,3013.15,239.96094660,389
2024-05-08 19:00:00,3008.00,3012.10,2985.91,2997.18,2995.29,610.87766244,547
2024-05-08 20:00:00,2997.24,2999.99,2936.51,2950.29,2954.10,1572.93558166,1184
2024-05-08 21:00:00,2950.34,2978.28,2941.92,2970.00,2949.33,1678.92563783,714
2024-05-08 22:00:00,2970.00,2970.92,2954.81,2966.60,2965.51,422.51976059,430
2024-05-08 23:00:00,2966.60,2973.86,2961.17,2972.86,2966.77,468.42085649,342
2024-05-09 00:00:00,2972.87,2986.16,2972.86,2986.16,2977.80,342.28097392,324
2024-05-09 01:00:00,2986.15,2995.47,2986.14,2995.31,2990.71,143.35908293,351
2024-05-09 02:00:00,2995.31,3001.32,2991.20,2997.35,2995.41,88.29373451,269
2024-05-09 03:00:00,2997.35,2999.50,2988.43,2996.34,2996.15,157.55816799,249
2024-05-09 04:00:00,2996.34,3002.69,2992.12,2993.42,2998.07,109.64599282,206
2024-05-09 05:00:00,2993.42,3012.14,2991.60,3005.43,3003.74,75.62891946,335
2024-05-09 06:00:00,3004.81,3009.56,2997.30,2999.88,3005.13,144.99780558,191
2024-05-09 07:00:00,2999.88,2999.88,2976.60,2981.87,2994.06,247.40744736,255
2024-05-09 08:00:00,2981.64,2988.86,2974.02,2981.20,2982.20,97.17811364,255
2024-05-09 09:00:00,2981.20,2982.99,2964.26,2978.85,2969.77,200.28992319,421
2024-05-09 10:00:00,2978.85,2980.49,2954.70,2954.70,2969.86,73.61986340,318
2024-05-09 11:00:00,2953.90,2981.79,2951.00,2975.58,2969.45,141.65602514,406
2024-05-09 12:00:00,2975.59,2994.23,2975.42,2987.71,2987.15,377.47531105,503
2024-05-09 13:00:00,2987.72,2988.98,2956.93,2970.37,2970.29,304.11818765,464
2024-05-09 14:00:00,2970.36,2984.85,2966.85,2983.29,2976.64,332.70271939,502
2024-05-09 15:00:00,2983.29,3016.67,2982.42,3004.21,3001.08,443.22966062,605
2024-05-09 16:00:00,3004.43,3024.17,2993.74,2993.74,3013.16,275.01549379,528
2024-05-09 17:00:00,2993.75,3009.15,2991.04,3002.97,3003.13,296.48875956,465
2024-05-09 18:00:00,3002.63,3015.23,3001.29,3014.68,3009.64,514.54675099,489
2024-05-09 19:00:00,3014.68,3021.00,3013.78,3021.00,3017.40,391.32245956,387
2024-05-09 20:00:00,3021.01,3025.99,3017.30,3019.99,3020.25,198.68815406,297
2024-05-09 21:00:00,3019.99,3028.00,3017.31,3020.44,3021.23,231.44040475,318
2024-05-09 22:00:00,3020.45,3056.24,3017.41,3052.59,3044.59,384.51132068,655
2024-05-09 23:00:00,3052.59,3054.63,3029.35,3036.25,3038.31,172.43129692,329
2024-05-10 00:00:00,3036.25,3036.25,3022.93,3024.32,3026.83,153.68106130,199
2024-05-10 01:00:00,3024.31,3042.19,3020.14,3036.53,3032.35,523.77156122,440
2024-05-10 02:00:00,3036.54,3036.62,3025.06,3028.51,3029.40,58.85758344,262
2024-05-10 03:00:00,3028.51,3028.84,3024.57,3026.99,3026.53,67.94526389,226
2024-05-10 04:00:00,3026.99,3031.09,3026.30,3029.46,3029.47,325.19358125,235
2024-05-10 05:00:00,3029.46,3032.14,3022.26,3029.21,3026.75,216.37898447,302
2024-05-10 06:00:00,3029.30,3048.26,3028.53,3045.99,3038.56,189.71799402,300
2024-05-10 07:00:00,3046.00,3051.35,3039.22,3044.10,3046.00,336.67964026,283
2024-05-10 08:00:00,3044.09,3044.21,3029.59,3034.18,3035.84,123.78300559,237
2024-05-10 09:00:00,3034.17,3034.18,3028.95,3032.10,3031.47,149.32885978,152
2024-05-10 10:00:00,3032.08,3032.62,3025.32,3029.00,3030.75,76.96559978,194
2024-05-10 11:00:00,3029.02,3035.99,3023.98,3035.99,3031.28,146.52491933,208
2024-05-10 12:00:00,3035.99,3041.33,3023.69,3028.26,3032.35,98.98694459,289
2024-05-10 13:00:00,3027.76,3028.00,3017.30,3023.00,3023.99,1018.29535892,407
2024-05-10 14:00:00,3023.00,3023.00,2918.00,2937.34,2957.58,1418.16280051,1562
2024-05-10 15:00:00,2937.34,2944.99,2908.44,2917.41,2927.82,1306.65077739,1020
2024-05-10 16:00:00,2917.41,2931.89,2888.34,2921.74,2913.08,1488.74518313,1098
2024-05-10 17:00:00,2921.74,2921.74,2880.05,2890.98,2896.16,1188.24420905,918
2024-05-10 18:00:00,2890.51,2906.00,2885.86,2905.99,2894.75,634.31353115,808
2024-05-10 19:00:00,2905.99,2914.10,2896.97,2899.51,2903.88,704.86332734,494
2024-05-10 20:00:00,2898.70,2908.00,2889.20,2889.21,2897.77,403.21781918,458
2024-05-10 21:00:00,2889.21,2903.04,2886.16,2903.04,2893.44,891.20558201,566
2024-05-10 22:00:00,2903.04,2907.43,2898.02,2902.33,2904.10,356.57010873,386
2024-05-10 23:00:00,2902.99,2915.17,2902.99,2909.56,2909.67,83.82830523,336
2024-05-11 00:00:00,2909.56,2916.00,2909.13,2914.32,2911.33,379.33306942,371
2024-05-11 01:00:00,2914.32,2934.34,2914.32,2918.59,2919.77,238.39524971,495
2024-05-11 02:00:00,2918.60,2921.70,2911.98,2916.63,2918.55,218.53248099,296
2024-05-11 03:00:00,2916.63,2917.12,2906.59,2909.32,2913.95,228.63304711,308
2024-05-11 04:00:00,2909.45,2912.99,2906.99,2912.67,2909.54,282.45777712,285
2024-05-11 05:00:00,2912.37,2919.03,2912.36,2918.17,2916.44,91.01197281,210
2024-05-11 06:00:00,2918.27,2924.58,2917.26,2918.63,2920.14,155.96304461,200
2024-05-11 07:00:00,2918.63,2921.17,2917.24,2920.37,2918.70,343.11628770,175
2024-05-11 08:00:00,2920.38,2922.55,2909.99,2912.37,2911.70,331.19258682,217
2024-05-11 09:00:00,2911.14,2911.15,2898.02,2907.01,2904.63,89.90632881,265
2024-05-11 10:00:00,2907.17,2907.99,2900.67,2905.66,2905.80,46.14370702,203
2024-05-11 11:00:00,2905.64,2906.16,2886.85,2902.14,2900.38,53.00309573,289
2024-05-11 12:00:00,2902.08,2906.99,2896.91,2897.98,2899.25,320.59788630,222
2024-05-11 13:00:00,2899.17,2912.82,2894.57,2911.42,2906.37,121.74250994,318
2024-05-11 14:00:00,2911.42,2913.73,2899.66,2901.10,2908.08,141.32337367,194
2024-05-11 15:00:00,2901.11,2941.91,2901.11,2924.24,2920.95,618.85894082,556
2024-05-11 16:00:00,2923.56,2929.64,2916.89,2920.42,2925.01,239.92944379,296
2024-05-11 17:00:00,2921.08,2930.74,2918.92,2927.31,2924.16,97.22614543,288
2024-05-11 18:00:00,2927.32,2936.16,2922.82,2935.46,2929.24,136.76809068,266
2024-05-11 19:00:00,2932.80,2932.80,2925.57,2929.18,2927.41,96.61576888,187
2024-05-11 20:00:00,2928.69,2928.99,2911.64,2922.11,2926.09,232.05180332,330
2024-05-11 21:00:00,2921.96,2922.21,2915.08,2918.19,2917.01,58.86300472,185
2024-05-11 22:00:00,2918.19,2918.41,2915.00,2915.29,2916.55,148.33937290,176
2024-05-11 23:00:00,2915.27,2917.39,2906.09,2910.11,2912.74,228.98254851,203
2024-05-12 00:00:00,2910.11,2921.84,2910.10,2919.82,2918.06,131.45457149,253
2024-05-12 01:00:00,2919.81,2921.04,2912.00,2912.00,2914.93,26.39368046,108
2024-05-12 02:00:00,2912.00,2920.04,2910.01,2917.15,2912.66,81.52467738,211
2024-05-12 03:00:00,2917.15,2919.68,2915.23,2919.59,2918.35,131.61782238,199
2024-05-12 04:00:00,2919.44,2929.99,2919.43,2926.98,2926.33,286.60712253,192
2024-05-12 05:00:00,2926.98,2926.99,2924.16,2924.18,2924.60,6.83404406,60
2024-05-12 06:00:00,2924.18,2924.18,2916.59,2916.77,2922.39,25.85075808,100
2024-05-12 07:00:00,2916.77,2919.19,2902.01,2904.19,2906.48,171.90194392,327
2024-05-12 08:00:00,2904.20,2913.72,2901.78,2912.99,2909.77,354.37652531,264
2024-05-12 09:00:00,2913.01,2917.07,2909.91,2912.32,2913.09,909.11080462,267
2024-05-12 10:00:00,2912.32,2940.00,2912.32,2927.85,2932.44,268.79010409,313
2024-05-12 11:00:00,2927.86,2933.11,2924.95,2924.97,2927.58,124.76492525,152
2024-05-12 12:00:00,2924.97,2931.45,2924.86,2928.68,2926.52,40.59671587,182
2024-05-12 13:00:00,2928.69,2935.00,2928.68,2932.43,2931.56,74.55705400,152
2024-05-12 14:00:00,2932.44,2936.11,2926.03,2926.22,2928.76,311.27388207,189
2024-05-12 15:00:00,2926.22,2940.17,2924.16,2935.73,2934.00,924.00433500,305
2024-05-12 16:00:00,2936.35,2951.99,2929.96,2931.07,2940.52,89.92581117,340
2024-05-12 17:00:00,2928.86,2939.47,2922.81,2939.46,2930.57,158.75829637,334
2024-05-12 18:00:00,2939.47,2939.47,2925.95,2928.09,2927.95,823.03187602,271
2024-05-12 19:00:00,2928.08,2928.09,2921.83,2926.25,2925.61,317.11549481,279
2024-05-12 20:00:00,2926.25,2926.37,2921.60,2921.62,2923.95,61.43664567,154
2024-05-12 21:00:00,2921.62,2930.16,2914.20,2927.25,2920.47,335.10553114,285
2024-05-12 22:00:00,2927.26,2929.99,2926.72,2929.98,2928.21,55.17194801,147
2024-05-12 23:00:00,2929.98,2933.02,2927.20,2929.17,2929.62,37.83101286,177
2024-05-13 00:00:00,2929.18,2940.78,2928.81,2933.50,2933.26,128.15402755,225
2024-05-13 01:00:00,2933.49,2933.50,2908.57,2915.97,2921.38,390.38656467,341
2024-05-13 02:00:00,2915.79,2919.37,2875.00,2885.00,2887.43,1843.12064468,960
2024-05-13 03:00:00,2885.01,2887.93,2864.01,2887.93,2876.35,1491.03993635,712
2024-05-13 04:00:00,2887.93,2888.28,2878.13,2882.99,2883.61,184.55031795,319
2024-05-13 05:00:00,2882.01,2891.62,2871.79,2872.32,2877.75,594.23511515,312
2024-05-13 06:00:00,2872.32,2918.32,2872.32,2916.25,2893.26,1315.98742172,544
2024-05-13 07:00:00,2916.26,2955.00,2915.11,2952.24,2931.47,306.47550709,531
2024-05-13 08:00:00,2952.00,2983.57,2952.00,2971.50,2970.90,772.22283347,674
2024-05-13 09:00:00,2973.14,2992.00,2973.14,2985.19,2984.60,418.07242703,451
2024-05-13 10:00:00,2985.19,2985.76,2948.75,2962.17,2964.74,602.13526956,345
2024-05-13 11:00:00,2962.17,2966.84,2955.22,2964.30,2962.33,173.39193285,276
2024-05-13 12:00:00,2964.31,2969.11,2956.22,2962.02,2962.88,1171.08476087,557
2024-05-13 13:00:00,2962.02,2981.65,2962.01,2962.36,2964.73,887.32599538,590
2024-05-13 14:00:00,2962.36,2971.00,2949.30,2951.26,2960.98,674.87079035,486
2024-05-13 15:00:00,2951.27,2971.00,2951.26,2960.50,2961.72,666.15781603,409
2024-05-13 16:00:00,2960.66,2976.09,2954.98,2973.42,2969.66,1005.06660947,511
2024-05-13 17:00:00,2973.42,2976.56,2935.97,2940.55,2945.83,830.40258600,531
2024-05-13 18:00:00,2940.54,2941.27,2927.47,2941.00,2934.04,497.14464067,424
2024-05-13 19:00:00,2941.00,2955.81,2941.00,2953.40,2951.13,220.13728086,424
2024-05-13 20:00:00,2954.24,2958.38,2950.50,2952.39,2955.44,563.37512269,344
2024-05-13 21:00:00,2952.39,2953.74,2944.90,2947.50,2951.68,168.09995409,217
2024-05-13 22:00:00,2948.62,2951.33,2939.12,2940.29,2945.77,243.10521792,231
2024-05-13 23:00:00,2940.30,2950.12,2939.93,2948.99,2947.51,76.46553181,234
2024-05-14 00:00:00,2948.99,2955.86,2936.86,2944.70,2949.77,196.63156011,303
2024-05-14 01:00:00,2944.71,2957.51,2937.66,2943.73,2949.62,123.40370028,329
2024-05-14 02:00:00,2943.72,2955.03,2938.54,2949.22,2946.54,68.04175416,280
2024-05-14 03:00:00,2946.11,2952.18,2937.23,2938.98,2944.45,80.87397639,224
2024-05-14 04:00:00,2938.99,2942.99,2931.47,2935.07,2937.14,204.44179927,235
2024-05-14 05:00:00,2934.88,2945.66,2934.09,2941.39,2942.21,266.22883676,252
2024-05-14 06:00:00,2941.07,2941.07,2882.26,2915.85,2909.80,394.60118253,759
2024-05-14 07:00:00,2915.09,2918.07,2911.35,2917.98,2914.24,124.70513130,239
2024-05-14 08:00:00,2917.98,2917.98,2904.70,2912.99,2912.16,129.18456138,224
2024-05-14 09:00:00,2912.98,2914.71,2905.55,2909.02,2910.62,50.61297482,205
2024-05-14 10:00:00,2909.02,2911.75,2897.55,2901.75,2903.59,1225.48793179,398
2024-05-14 11:00:00,2901.75,2909.66,2901.75,2904.81,2906.61,75.86312119,266
2024-05-14 12:00:00,2904.81,2917.85,2887.86,2893.02,2905.92,1103.78823084,559
2024-05-14 13:00:00,2893.01,2909.61,2888.90,2894.76,2900.01,232.24189043,452
2024-05-14 14:00:00,2894.66,2920.00,2871.00,2891.01,2888.30,2241.55594969,1098
2024-05-14 15:00:00,2891.01,2910.84,2885.78,2896.98,2897.12,440.16925797,606
2024-05-14 16:00:00,2896.98,2897.25,2884.47,2888.99,2889.60,587.92703640,487
2024-05-14 17:00:00,2888.99,2890.33,2860.08,2874.00,2873.61,330.26798440,604
2024-05-14 18:00:00,2874.01,2885.30,2869.30,2884.35,2878.47,417.58379378,633
2024-05-14 19:00:00,2884.35,2896.01,2884.24,2891.04,2890.86,284.76143705,447
2024-05-14 20:00:00,2891.29,2898.59,2886.98,2890.88,2895.16,741.77524380,468
2024-05-14 21:00:00,2890.88,2899.98,2886.06,2892.53,2892.29,541.55124117,446
2024-05-14 22:00:00,2892.52,2895.99,2885.64,2886.00,2889.43,1735.22011203,409
2024-05-14 23:00:00,2886.00,2887.74,2876.97,2881.49,2879.72,662.44205310,249
2024-05-15 00:00:00,2881.49,2890.62,2864.75,2866.93,2877.67,583.25515205,545
2024-05-15 01:00:00,2867.12,2884.39,2867.12,2884.20,2875.36,980.34719843,457
2024-05-15 02:00:00,2884.17,2889.31,2882.60,2886.51,2886.81,424.87467352,290
2024-05-15 03:00:00,2886.51,2900.00,2886.51,2899.80,2896.12,356.03703001,328
2024-05-15 04:00:00,2899.80,2902.90,2897.28,2902.90,2901.47,116.10967254,145
2024-05-15 05:00:00,2902.55,2910.00,2899.99,2903.51,2903.77,297.90648843,266
2024-05-15 06:00:00,2903.52,2907.39,2902.02,2902.99,2904.65,93.90168141,160
2024-05-15 07:00:00,2902.99,2919.40,2902.21,2915.45,2908.68,199.17604414,314
2024-05-15 08:00:00,2915.45,2915.72,2903.30,2904.19,2905.90,105.61236076,147
2024-05-15 09:00:00,2904.16,2929.97,2893.72,2922.49,2910.60,111.41373346,344
2024-05-15 10:00:00,2922.50,2922.50,2907.08,2907.93,2912.89,119.07049598,241
2024-05-15 11:00:00,2907.88,2907.88,2887.33,2895.85,2898.61,195.28265914,246
2024-05-15 12:00:00,2895.85,2956.96,2895.43,2944.98,2937.71,677.79126553,878
2024-05-15 13:00:00,2944.99,2982.82,2936.17,2949.87,2962.61,1496.99200233,943
2024-05-15 14:00:00,2949.88,2973.79,2946.03,2973.79,2957.97,929.36939522,514
2024-05-15 15:00:00,2973.79,2994.19,2970.05,2976.24,2981.12,690.55830563,674
2024-05-15 16:00:00,2977.00,2987.20,2971.72,2975.49,2977.45,220.65390848,342
2024-05-15 17:00:00,2975.11,2988.00,2975.09,2985.94,2980.43,444.48585772,456
2024-05-15 18:00:00,2985.93,3008.33,2983.64,3004.33,2996.27,1043.34850982,689
2024-05-15 19:00:00,3004.33,3025.13,2993.31,3025.12,3015.54,973.10967175,678
2024-05-15 20:00:00,3025.13,3028.77,3012.65,3021.43,3019.93,782.89478871,548
2024-05-15 21:00:00,3021.44,3025.59,3014.68,3014.68,3018.13,233.57769989,355
2024-05-15 22:00:00,3015.14,3022.68,3011.16,3014.26,3015.69,385.24198591,364
2024-05-15 23:00:00,3015.26,3039.95,3014.03,3033.23,3029.97,371.25179230,563
2024-05-16 00:00:00,3033.21,3040.93,3020.00,3022.52,3026.97,818.08036131,826
2024-05-16 01:00:00,3021.62,3022.85,3009.52,3015.16,3018.86,1628.73205651,535
2024-05-16 02:00:00,3015.32,3016.90,2995.26,3004.21,3010.51,1501.62631514,397
2024-05-16 03:00:00,3006.41,3018.32,3000.18,3014.47,3013.11,189.98868985,245
2024-05-16 04:00:00,3014.47,3014.47,3007.50,3007.58,3011.27,184.92753616,184
2024-05-16 05:00:00,3007.59,3010.04,3006.23,3007.07,3008.50,97.12027018,219
2024-05-16 06:00:00,3006.79,3019.25,3004.97,3015.77,3011.38,335.06161034,278
2024-05-16 07:00:00,3015.77,3020.01,3013.70,3016.35,3017.54,344.44779596,241
